AuthorId,RecipeId,Time,HighCalories,LowFat,HighFiber
424680D,323583,2699,0.0,0,0
67613A,104212,1201,0.0,0,0
1803340263D,234854,598,0.0,0,1
1600894D,55459,4498,0.0,1,1
518537E,199194,4499,0.0,0,0
810587B,28475,4497,0.0,1,0
2001127421B,163437,2100,0.0,0,0
2001354885A,299244,21899,0.0,0,0
2399218A,267645,27900,0.0,0,1
2239239A,28377,3000,0.0,1,0
915458C,189693,1199,0.0,0,1
490143C,131641,23400,1.0,0,0
1801709045D,94533,2400,1.0,0,0
2002239400C,319611,1199,0.0,0,0
794407A,16470,3299,0.0,1,0
1593230B,380990,2701,1.0,0,0
2001541813E,474044,3659,0.0,0,1
2001876827E,266239,2100,1.0,1,0
2001391910D,78897,4200,1.0,0,1
54175D,102929,600,1.0,0,0
755292C,342603,1501,1.0,0,1
2001576791A,311020,4200,0.0,0,0
2552765A,225131,8101,0.0,0,1
212609E,34697,898,1.0,0,0
2949637E,58919,1198,0.0,0,1
467345C,46501,1798,1.0,1,0
2920342A,26530,43799,0.0,0,1
2001063614B,481786,5400,0.0,1,0
363087A,71967,4199,1.0,0,0
2002663980D,121970,3001,0.0,1,1
570256B,167021,7200,1.0,1,0
1053551D,9841,300,1.0,0,0
211637C,65942,2699,0.0,0,1
2002158417A,57730,3899,0.0,0,0
2001469556E,94809,2520,1.0,0,0
1791675A,272020,10799,0.0,0,0
521247B,539093,5099,0.0,1,0
2818778E,466760,3899,0.0,0,1
868937A,35010,4201,1.0,1,0
1169978B,200570,1799,0.0,0,1
604180B,20765,2519,0.0,0,1
202686B,46560,1499,1.0,0,1
2001183259E,214767,2400,0.0,0,0
501437D,147286,4199,0.0,0,1
2000827979A,406033,3300,1.0,1,1
2002346175C,134053,599,0.0,0,0
1103634D,209205,3901,0.0,0,1
2180027A,59346,8097,1.0,0,0
2002310455A,121287,4199,0.0,0,0
915458C,373842,3000,1.0,0,1
2000455877B,275772,4501,1.0,0,0
122282E,133448,2099,0.0,0,0
2001269634D,140877,2398,0.0,1,0
2000768542A,1522,1618,1.0,1,1
125109D,54112,18000,0.0,0,1
1754343D,302367,900,1.0,0,0
1710770E,301934,1619,1.0,0,1
2001777097B,189632,900,1.0,1,1
1036293B,262579,1798,0.0,0,0
331289A,136923,900,0.0,0,1
1015739D,503123,4798,1.0,0,0
1630985E,56826,597,0.0,0,1
2000712049C,94673,4197,1.0,0,1
1065431D,23041,299,1.0,0,1
2132736A,60315,3299,1.0,0,1
1169415A,56215,2699,0.0,0,1
814572B,14329,3600,1.0,1,1
2000172445C,137014,5099,0.0,0,0
1803558477B,10671,899,0.0,0,0
1023204E,28148,14700,0.0,0,0
1601141A,13982,3600,0.0,0,1
2001559879E,41156,1201,0.0,0,0
631352C,117990,3599,0.0,0,0
2002291849C,190639,9000,0.0,0,1
507279D,34962,3000,1.0,1,1
510396A,530224,3601,0.0,0,1
24864A,122587,2399,0.0,0,1
471902D,41658,2399,0.0,0,1
2002235461E,454887,6300,0.0,1,1
2079971A,267228,4200,0.0,0,1
1803431873C,86607,6300,1.0,0,1
2001012259B,16171,599,1.0,0,0
2000912920B,132353,3601,0.0,0,1
2002463647E,448933,120,0.0,0,0
182480B,4272,899,0.0,1,0
2001791882C,26168,720,0.0,0,1
1873819E,5226,5100,0.0,1,0
146349B,173266,5098,1.0,0,0
45564320D,110040,1800,1.0,0,1
104168A,59207,3599,0.0,0,1
164195A,55792,4500,0.0,1,0
2002157916B,212160,2099,0.0,0,0
8122136B,10127,600,1.0,0,1
422402A,201101,3601,0.0,0,0
40328D,194112,5401,0.0,0,0
2000610546D,170736,2400,0.0,1,1
945766A,207220,5698,0.0,0,0
38026C,45557,2699,1.0,0,0
532074B,121256,3000,0.0,0,1
2000044196D,100474,3900,0.0,0,1
1925003B,62907,2999,1.0,0,1
2196017E,74345,2519,0.0,1,0
604831D,471026,1378,1.0,1,1
1616702E,155240,6300,0.0,0,1
2000333540A,21887,659,1.0,0,0
2000584995A,259082,3598,0.0,1,1
2001127421B,266264,299,0.0,0,0
2000191280D,102083,1801,0.0,0,0
2001839812C,243389,1799,0.0,0,1
1802605595E,244057,898,0.0,0,0
1820748B,32674,1499,1.0,1,0
717003C,107630,2699,1.0,0,0
611150C,241796,1800,1.0,0,0
602676C,522925,1499,0.0,0,0
2000855837E,393280,8038,0.0,0,1
309186D,57579,4499,1.0,1,0
1803511504A,301071,60,0.0,0,0
2000655120D,132423,2999,0.0,0,0
393144E,69173,4501,1.0,0,0
1332835E,361518,2700,0.0,0,0
2000949585E,86014,2100,0.0,0,0
2002157358A,72062,1499,1.0,1,1
2001417081B,240456,3301,0.0,0,0
256505C,39965,2100,1.0,0,1
2002061544D,15828,3899,0.0,0,1
938586B,134775,2701,0.0,1,0
296103A,136477,1199,1.0,0,0
2944544A,59183,3600,1.0,1,1
2002173850A,188547,121,1.0,1,0
1724387B,109423,3000,0.0,1,0
1800677564B,78707,1499,0.0,0,1
407164A,29766,1799,0.0,1,0
2001085775E,260835,1198,1.0,1,0
224945E,132916,2400,0.0,0,1
1208183D,73440,1800,1.0,0,0
2001901867D,434406,2340,0.0,1,1
2001833039C,66648,898,1.0,0,0
1191756A,216376,2999,0.0,0,0
1233903C,229387,2700,1.0,0,1
1930181E,204867,2520,0.0,1,0
973517E,180444,11098,0.0,0,0
1089009D,61073,14699,1.0,0,0
844229C,19891,1199,1.0,0,0
2001985366C,52104,86400,0.0,1,0
1802911870C,55262,120,1.0,1,0
2001376005E,20836,3301,0.0,0,0
575817B,19151,1200,1.0,0,0
2951918B,111005,1197,1.0,0,0
1535409C,24054,2399,1.0,0,1
396399A,89150,2401,0.0,0,1
2122722D,261929,15300,0.0,1,1
408732E,112683,4800,0.0,0,1
2216485D,27850,2099,0.0,0,0
165587B,39466,3598,0.0,0,0
207717E,329,600,1.0,1,1
514750D,324429,2701,0.0,1,0
2000700962D,29294,3599,1.0,0,0
2000999131E,23824,900,1.0,0,0
852331B,134302,661,1.0,1,0
274993C,34429,2399,1.0,0,1
1491241C,45441,1801,0.0,0,0
2205361B,131018,1619,1.0,1,0
1548805A,43289,600,0.0,0,0
40695A,97295,6298,0.0,1,0
751444B,477507,11701,0.0,0,0
1461944C,32460,6599,0.0,0,0
131140B,251817,22202,0.0,0,0
2002463647E,416982,4500,0.0,0,1
683746A,47980,2701,1.0,0,1
2027782B,100417,297,0.0,0,0
2002223636C,351631,2399,1.0,1,1
2180027A,443125,1799,1.0,0,1
1800172399C,73440,1798,0.0,0,0
2743934A,53599,1799,1.0,0,1
2024767A,98571,4201,1.0,0,0
72428A,32080,2399,0.0,1,1
360442C,11669,1081,1.0,0,1
234446B,219926,1199,0.0,0,0
2707017D,100355,1500,0.0,1,0
76140E,299253,2400,0.0,1,1
712196D,38206,180,0.0,0,1
2002138460A,28042,1800,1.0,1,1
2038208D,128956,6000,0.0,1,0
2000693086A,43390,3601,0.0,0,0
1894476C,149363,599,1.0,1,1
1803063526C,294117,3600,0.0,1,1
822991E,461619,600,0.0,0,0
1802597031D,22691,2098,1.0,0,1
2002779112D,292876,3301,0.0,0,0
2201980A,251169,299,0.0,0,1
40602231C,288453,1020,0.0,0,1
282462D,113835,1800,0.0,0,0
1943086B,260768,3898,0.0,0,0
873416A,49526,1199,0.0,0,0
430663B,65340,1201,1.0,0,0
231445B,58759,2400,0.0,0,1
2001249001D,32618,4798,0.0,0,1
1382040C,125041,3597,1.0,1,1
891885A,278950,2400,0.0,0,0
661649B,184512,1318,1.0,1,1
259352A,276330,598,0.0,0,1
2007826A,28148,14701,1.0,0,1
424680D,249303,900,1.0,0,0
2001666584A,58314,8700,0.0,0,0
221472B,252467,599,0.0,0,1
2626820C,42780,1800,0.0,0,0
1155085A,398226,45000,0.0,0,0
2483530B,407612,3118,1.0,0,1
384827B,53029,2400,1.0,0,0
1330270A,427030,2099,0.0,1,1
1394050B,24153,1501,1.0,1,1
2001759139A,105717,8999,0.0,0,0
142455C,47663,3299,0.0,0,1
630572C,50367,2400,0.0,1,0
2818778E,93916,900,0.0,0,0
1382040C,243365,2701,1.0,0,0
891885A,107915,1801,1.0,0,0
2002749637D,348777,86700,1.0,0,1
2001876827E,150425,2998,0.0,1,1
759287B,240211,900,0.0,1,0
1244368A,33921,3601,0.0,0,0
171181E,183686,1498,1.0,0,0
2002161877C,261969,17998,0.0,0,1
2087934E,29770,1799,1.0,1,1
611113C,33776,2400,0.0,1,0
96049C,62115,1801,1.0,0,1
2899117A,94103,10800,1.0,1,1
333834E,98726,1800,1.0,0,1
958282B,140256,1798,0.0,1,0
1994071D,325299,10199,0.0,0,1
2000305782B,14774,1198,0.0,0,0
1138854C,29232,300,1.0,1,0
217406B,201072,6301,1.0,0,1
2000079321B,119091,899,1.0,0,0
2320605C,197505,1199,1.0,0,1
1803312477D,27520,899,0.0,0,1
2001760663C,37627,601,1.0,0,0
1555509E,115216,1498,0.0,0,0
2002348686D,223105,300,0.0,1,0
2355723A,59027,120,0.0,1,0
1642975E,136915,1498,0.0,1,0
380756C,49990,16201,0.0,1,1
2002276624D,508236,1561,1.0,0,0
272443B,260082,12899,0.0,0,1
1448548C,131831,3300,0.0,0,1
342091E,33861,3900,0.0,0,0
190540B,75916,7198,1.0,0,1
1944395B,99476,3898,0.0,0,0
1973024D,102842,3600,1.0,1,1
11536987E,89204,19801,0.0,0,1
356867D,68615,1800,0.0,1,0
43519193B,296250,14402,1.0,0,1
671979C,105993,539,0.0,0,0
747394D,117496,11698,1.0,1,0
751444B,456799,1500,0.0,0,1
2002171669C,352435,8399,1.0,0,0
2153558E,241349,2098,1.0,0,0
444859C,147326,3000,1.0,1,0
1012250D,201849,1800,0.0,0,1
2001909414A,253308,1619,1.0,0,1
1579896A,96779,3599,1.0,0,0
490143C,403441,599,0.0,0,0
2772853E,21726,1199,0.0,0,0
2000074048E,201716,2403,0.0,0,1
367019C,77200,1381,1.0,0,0
543275B,111777,2400,0.0,0,0
2001328492C,167175,1198,1.0,0,0
948275A,30251,1498,1.0,0,1
250443B,33921,3599,1.0,0,0
1628343D,197211,4201,0.0,0,0
418114C,88847,3600,0.0,0,0
1279419C,282079,7797,0.0,0,0
1647974E,217513,3898,0.0,0,0
1593190B,119373,4201,0.0,0,0
1259360C,58367,1799,1.0,0,1
1999276A,73356,899,0.0,0,0
832416A,134946,4497,0.0,1,0
323737B,44232,11398,1.0,0,1
181214D,192661,1801,0.0,0,0
2002310302D,169487,121,0.0,0,0
2001050924A,20155,8101,0.0,0,0
614194B,109372,25802,0.0,0,0
1803162263E,149952,6599,1.0,0,0
2406853D,23284,15300,0.0,1,1
2264982A,87612,3900,0.0,0,0
1289528E,117845,600,1.0,1,0
1800043731D,40418,120,0.0,0,1
2002348686D,89458,599,0.0,1,0
463041D,113064,2100,0.0,0,0
2001561997C,78539,1379,1.0,0,0
604831D,377038,30601,1.0,0,0
2001019094C,12977,1798,1.0,0,1
2000434454C,22374,44999,0.0,0,1
2239844D,162000,7201,0.0,1,0
1802808029A,65768,2098,0.0,0,0
2002312928E,61275,598,1.0,0,0
1302598A,33370,1799,1.0,0,0
2000644657A,102617,1799,0.0,0,1
2000139590E,36812,300,1.0,0,1
2001572912B,460165,1500,0.0,1,0
2002593449C,108248,1501,1.0,1,0
380424B,88453,4799,0.0,0,0
456473C,97291,899,0.0,0,0
1289528E,80239,4500,0.0,1,1
1390783A,498060,3600,0.0,0,0
2000259543E,40807,1259,0.0,0,0
162936B,326705,2100,1.0,0,1
1803137759B,4178,2100,0.0,0,1
2002711925C,74359,1678,1.0,0,0
1230388A,356560,1500,0.0,0,1
1802603279A,306687,3900,1.0,0,0
1936870E,105871,1200,0.0,1,0
435967C,264614,2998,0.0,0,1
96327D,74048,15298,1.0,1,1
565985B,327509,14401,0.0,0,0
2000234778D,503892,179,0.0,0,1
763594C,184460,121,1.0,0,0
2000029214C,150863,3600,0.0,1,1
2077644D,99909,4079,1.0,0,0
2001841088C,71443,4201,0.0,1,0
1734785A,5188,1800,0.0,0,0
766251E,2642,3299,0.0,0,0
104168A,388824,2700,0.0,0,0
1453805B,425676,1501,0.0,0,0
2001284676C,138239,1799,1.0,0,1
2002820677D,73970,8400,1.0,0,0
576048D,42152,1860,1.0,1,1
1183978E,57011,599,1.0,1,1
2001961001B,212853,4800,1.0,0,1
2002846774A,40022,900,0.0,0,1
2000229379B,70035,1500,0.0,0,1
1470474E,44192,3298,1.0,1,0
754183D,423847,1080,1.0,1,0
1081891D,158252,29098,0.0,1,0
791440B,503299,8639,1.0,1,0
2000733492C,181572,8102,0.0,0,0
280909C,259573,4199,1.0,1,1
2949330A,59035,2100,0.0,0,1
1560090E,25596,2999,1.0,0,0
2416434E,131176,1798,0.0,0,0
2000376616A,233108,3901,1.0,0,0
2818778E,210621,420,0.0,0,0
1346879A,68147,1500,1.0,0,1
2002429071E,5245,4200,0.0,0,0
1000399C,102933,4800,0.0,0,0
1803431873C,294202,298,0.0,1,0
1801253004A,216350,12300,0.0,0,0
846746E,504150,1800,0.0,1,0
2002800981E,24149,2401,0.0,1,0
225021D,10404,1498,0.0,0,0
2002015901D,100355,1500,0.0,0,0
1803755901E,277668,2399,0.0,1,0
2038208D,319507,599,0.0,1,0
2198007A,95014,3899,0.0,0,1
2000414199D,84908,902,0.0,0,1
2000301922A,40092,1499,1.0,0,0
2000359273B,136945,2399,0.0,0,0
2000092922E,10428,3297,0.0,0,0
2001145614C,61144,15599,1.0,0,1
2001035065B,20289,5400,1.0,0,1
518537E,261583,1199,1.0,0,0
609478D,47797,9598,1.0,0,0
666049C,123599,6001,0.0,0,0
2001068814E,31562,2700,0.0,0,1
1059475B,377101,1500,0.0,1,0
1223458C,217290,2399,0.0,1,0
2001558922E,206995,3300,1.0,0,0
699282E,458652,1797,1.0,0,1
614194B,287629,3601,1.0,0,0
2002809974B,12985,14700,0.0,0,0
1800176478E,214527,3599,0.0,1,0
58562E,269533,898,1.0,0,1
773844C,370545,4500,0.0,0,1
421189E,101680,1499,0.0,1,1
1152549C,48635,4201,1.0,1,0
1453805B,145791,4201,0.0,1,0
1431191A,34608,1799,1.0,0,0
2344229B,103656,2701,0.0,0,0
149426D,174026,2878,0.0,0,0
121778C,54134,14700,0.0,0,0
2001684760D,118880,23399,0.0,1,1
627379A,72479,3598,0.0,0,0
1658294E,340621,6299,0.0,0,1
2002291849C,116091,5398,0.0,0,1
42579904B,195502,1798,0.0,0,0
2002692721D,129926,2399,0.0,0,1
2001968091D,229197,901,0.0,0,0
396399A,37740,1202,1.0,0,0
2001049825A,860,2701,0.0,1,1
39275C,87748,1320,1.0,0,0
971348E,409855,1200,0.0,1,0
2002517394B,135075,2699,0.0,1,0
935221A,63689,1199,1.0,1,0
2000631596B,372098,3599,0.0,0,1
435013E,382008,2400,0.0,0,1
719082E,95607,1799,1.0,1,0
2033493D,15027,3900,1.0,0,1
2000261545D,100682,3602,0.0,0,1
1243497A,50813,12300,1.0,1,1
499288B,40449,7198,1.0,0,0
158375A,151177,29399,0.0,1,0
351201B,15107,2100,0.0,0,0
1506680A,358643,2400,0.0,1,0
1752152A,115335,4500,0.0,0,1
2001699148D,10344,2698,0.0,0,0
400883E,439473,6299,0.0,1,0
1829123C,41954,1499,1.0,0,0
484178D,365097,300,0.0,0,0
2027782B,93873,1798,0.0,0,0
2001570218C,14577,598,0.0,0,0
1119657E,5368,300,0.0,0,0
2002761625E,48201,2699,0.0,0,1
1506206E,70165,8099,0.0,1,1
1179225C,59626,1260,0.0,0,0
440191D,336812,4500,1.0,0,1
2001652471B,49971,4199,1.0,1,0
2249429C,45809,14401,1.0,1,0
2653166B,80156,1499,1.0,0,1
935221A,298348,1499,0.0,0,0
221472B,418495,3600,1.0,1,0
2002261025D,7025,2699,1.0,0,0
37516D,148825,1620,1.0,1,0
2047035B,101104,4500,0.0,0,1
2000368310B,45809,14400,1.0,0,0
1803269978C,278100,3601,0.0,0,1
2694601B,135492,598,0.0,0,0
2000095050E,395850,4500,0.0,1,0
1930181E,358335,1200,0.0,0,1
1658473A,378107,599,1.0,0,0
1077973E,109448,1198,0.0,0,1
1785616A,135688,597,1.0,0,1
570256B,477335,6600,0.0,0,0
1875868B,100186,1200,0.0,0,0
2001381112E,10096,1499,0.0,0,0
1022064E,147093,3300,1.0,0,0
99550B,76073,1799,0.0,1,1
1222368B,400362,33299,1.0,1,1
570256B,65612,59,1.0,0,1
1551469D,245850,119,0.0,0,0
2430952B,101784,3301,0.0,0,0
716884C,36212,1199,0.0,0,0
1014390C,32080,2400,0.0,0,0
1241841B,390096,3300,0.0,0,1
2002500525C,39369,1800,0.0,0,0
2101395B,411560,600,0.0,0,1
2000744393E,172268,600,0.0,0,1
2002463647E,483542,1800,0.0,0,0
2002871410A,87395,1080,1.0,0,0
2001601817A,105365,2099,0.0,0,0
1470474E,197878,301,1.0,0,0
2735701C,9313,601,1.0,0,0
1161252B,297259,1619,0.0,0,1
256505C,82337,899,0.0,0,1
2001480748A,4682,298,0.0,0,0
2002182812C,102073,7201,1.0,1,0
2000891286C,81668,7799,1.0,0,0
830535D,30951,43800,1.0,0,0
1930181E,212700,420,0.0,0,0
2002821389E,127581,2099,0.0,0,0
930430B,379500,2999,0.0,0,0
229260B,229241,9001,0.0,1,1
53068D,304303,2699,1.0,0,0
2002061285E,40173,2698,0.0,0,0
1345904A,84106,4198,0.0,1,0
263758D,90162,480,0.0,0,0
1157603D,62638,2698,0.0,1,0
138735A,31597,1500,0.0,1,1
2001841491D,247451,29699,1.0,0,0
1446288C,92298,2099,0.0,0,1
2577188D,127631,60,0.0,0,1
6266011A,207667,2400,0.0,1,1
2001289106E,216599,2700,0.0,1,0
2001858854D,229178,600,0.0,1,1
231661B,109685,3300,0.0,1,1
111347C,338113,900,1.0,1,0
95159B,377791,2998,1.0,0,0
379836D,36884,4499,1.0,0,1
1802460624C,258679,6300,1.0,0,0
2001014905D,60402,9901,1.0,0,0
170535D,334679,7500,0.0,0,0
11233401B,208267,1199,0.0,0,1
1557261C,434543,599,0.0,1,1
1802988074A,39087,599,0.0,0,1
2000271130C,22128,5400,1.0,0,1
2922221B,43779,1199,0.0,0,0
2017570D,134029,1199,0.0,0,0
1076406E,28068,3599,1.0,1,0
2124708A,23465,2700,1.0,0,0
2905910E,207156,1318,1.0,1,1
62715D,26958,3900,1.0,1,1
385837E,230385,3600,0.0,1,0
2594305A,212616,2700,0.0,1,0
579738D,10715,2999,1.0,0,0
780046C,229491,1679,0.0,0,1
2001382541C,135350,358,1.0,0,0
2001593901D,95107,600,0.0,0,0
2000818625E,96797,2701,0.0,1,0
1803108520C,411045,4200,0.0,0,1
441628D,87776,8998,0.0,0,0
46140072E,230574,1319,0.0,1,0
1749627E,222168,1500,1.0,0,0
2955558B,8288,1498,1.0,0,0
2398675D,214498,2098,0.0,0,0
2001113415E,19192,1499,1.0,0,1
2000141054B,504832,3599,0.0,1,1
2001841874C,328998,1199,0.0,0,1
518537E,153075,5700,0.0,0,0
2001485703D,31128,2700,0.0,0,0
2277685E,54752,22500,0.0,0,1
1490366B,328537,1800,0.0,0,0
679554A,158087,4499,0.0,0,1
637035D,391696,299,1.0,0,0
1801005527B,62042,2041,0.0,0,1
84090D,100260,3900,0.0,0,0
1753385A,326419,300,1.0,0,1
2000993319B,297900,2700,1.0,1,1
2002061544D,15559,4500,1.0,0,0
436181C,886,11399,0.0,0,1
2000115178E,34103,4799,1.0,0,0
1342883D,97469,599,0.0,0,1
2365709C,431946,3600,1.0,1,1
751444B,251132,299,1.0,0,1
1370502A,198418,2098,0.0,0,0
2001906794E,429019,3901,1.0,0,0
2001269634D,37310,599,0.0,1,0
2001724726D,76540,4497,0.0,0,0
571346D,21661,7198,1.0,0,0
1801709045D,456761,1798,1.0,0,0
863645A,116607,299,0.0,0,0
2000113621C,472510,7139,0.0,0,1
2002180308A,266834,1318,0.0,0,1
1906776A,38748,1800,0.0,0,1
2001517317E,78910,597,0.0,0,1
2002181053E,253442,1800,0.0,1,0
1560787B,62100,2398,0.0,0,0
851629E,40759,3600,1.0,1,0
2002403693E,347150,2999,0.0,0,0
2002664668C,332494,1022,1.0,0,1
1169991D,61435,3899,0.0,1,0
424258E,141657,3299,1.0,0,0
958107D,219466,1800,1.0,1,0
2000458285A,347009,1798,1.0,0,0
1955821A,388109,1800,0.0,0,0
442934B,105192,2699,0.0,0,1
149204A,295639,4799,0.0,0,1
728352B,266322,4798,1.0,0,0
2422738C,212543,1798,0.0,0,0
146349B,322921,3900,0.0,0,1
161627D,246564,839,0.0,0,1
54417E,43152,3302,0.0,0,0
1851894A,55170,12298,0.0,1,0
1739815D,139098,2699,0.0,0,0
2788459E,337112,2458,0.0,0,0
471902D,78814,1799,0.0,0,0
2001533474B,21032,1800,0.0,0,1
1413950E,145168,1499,1.0,0,0
625913A,88691,3599,0.0,0,0
2000614481E,188292,3899,0.0,1,0
2001604455A,384905,2400,0.0,0,0
1250909A,47525,2401,1.0,1,1
460239A,233926,3600,0.0,1,0
2000009553C,9841,298,0.0,1,1
323130D,196759,3900,0.0,0,1
1444236E,264246,4501,1.0,1,0
185857C,183081,1798,0.0,0,0
24843A,42160,239,0.0,1,0
2000095050E,185771,12599,0.0,1,0
1131208C,111674,958,1.0,0,0
182575B,14906,32399,0.0,0,1
2733169A,8603,2400,1.0,1,1
2000392865C,17960,2099,1.0,0,1
570256B,210185,900,1.0,1,0
6013B,372897,4798,0.0,0,0
488773C,274730,3599,0.0,0,1
1829123C,135350,359,0.0,0,1
492301A,71047,3300,0.0,0,0
1781535C,71646,1501,1.0,1,1
719651C,31342,3000,1.0,0,1
2000455877B,467922,1499,1.0,1,0
2001781548C,253515,3899,0.0,1,0
2001375990D,134834,600,1.0,0,1
439770B,25094,3600,1.0,1,0
1622581C,195560,11518,1.0,0,0
1319009B,105457,1500,0.0,0,1
70977D,253610,5400,1.0,1,1
751444B,269805,3899,1.0,0,1
2001968091D,28658,600,0.0,0,0
754183D,513746,3898,0.0,0,0
2845899C,188465,4201,1.0,1,0
1562723C,303080,2099,0.0,0,0
2421381E,87529,2100,0.0,0,1
2518876A,24072,29400,1.0,0,0
1682994E,177017,4199,1.0,0,1
591651D,69435,2400,1.0,1,0
104168A,26231,2098,0.0,0,1
1020349B,8782,3601,1.0,0,0
224364C,73348,4200,1.0,1,1
182551E,279923,2700,1.0,0,1
2000172600A,92095,360,0.0,0,0
335936B,258529,3600,0.0,0,1
231445B,78938,2400,0.0,1,0
779230B,59530,2999,0.0,1,0
254624D,38833,2219,0.0,0,0
2001392840A,345714,2400,1.0,0,1
2002097602A,78953,1500,1.0,0,1
361015B,252758,3600,1.0,1,0
2000932813D,80470,4197,0.0,0,0
237569E,420398,1199,1.0,0,0
399416A,193216,599,0.0,0,0
2000145766B,149644,1499,0.0,0,0
67613A,264354,1498,0.0,0,0
2001506732A,414809,2401,0.0,0,1
1624145B,64639,899,0.0,1,1
53808E,182301,3598,1.0,0,1
2001423741C,157875,2400,1.0,1,0
570256B,386839,1919,0.0,0,0
1541177B,47769,599,0.0,1,1
1624772E,32614,4800,0.0,1,0
185514B,273780,1499,1.0,1,0
285387A,24422,1800,1.0,1,1
2407697D,101699,2399,1.0,1,0
257295A,84052,1800,1.0,0,1
2144791E,90666,8400,0.0,1,0
756221D,32434,1201,0.0,1,0
1191777D,204998,3000,1.0,0,1
2000261545D,82464,2700,1.0,0,1
1994044C,148288,2699,0.0,0,1
1472978C,54588,5399,1.0,0,1
597669C,23480,902,1.0,0,0
918333D,93210,1802,1.0,1,0
1419924C,106001,2099,0.0,1,0
40002C,175999,2879,0.0,0,0
347722E,26613,2099,1.0,0,0
1803554323D,26205,298,1.0,0,0
2002686117D,34688,2402,0.0,0,0
2355723A,40106,6899,1.0,0,0
282178E,259120,719,0.0,0,0
780172A,19328,299,1.0,1,1
579335A,79291,11699,0.0,1,1
1562723C,439463,6000,0.0,0,1
1566612A,24602,899,0.0,0,1
781485D,225394,5700,0.0,0,1
2002798200E,305974,2700,1.0,0,0
793917E,487608,179,0.0,0,1
570256B,385910,1199,1.0,0,1
1243497A,28766,2398,1.0,0,0
2002276624D,378875,1021,0.0,0,1
2000852026E,171628,601,1.0,0,0
2000931611C,540876,1799,0.0,0,1
2001424572A,86967,898,1.0,0,0
2001091383C,110641,300,1.0,0,1
928515C,206227,2400,0.0,1,1
398876D,397796,1499,0.0,0,1
109257A,133821,1802,1.0,0,1
2002537008E,66941,1381,1.0,0,1
728352B,262676,1200,1.0,1,0
1969670B,374762,8401,1.0,0,1
378861D,107206,18900,1.0,0,1
2000931611C,484527,600,0.0,0,0
246731B,41034,2101,1.0,0,1
877254A,120175,419,0.0,1,0
366076D,191213,1198,0.0,1,0
154608D,39149,2401,0.0,1,1
1818228B,85997,11698,0.0,0,0
1951534D,9351,299,0.0,0,0
429883C,89486,9301,0.0,0,0
104168A,300285,3300,1.0,1,0
1748856C,48635,4200,1.0,1,0
712631C,87085,6900,0.0,0,1
938466A,293451,480,1.0,0,1
976165C,107594,3601,0.0,1,1
12866531A,52247,7501,0.0,1,0
1400349A,82594,1800,0.0,1,0
1557261C,236892,900,1.0,0,0
469586B,105594,2999,0.0,0,1
2000899607D,55508,298,0.0,1,0
1802447813A,332209,1200,1.0,0,1
535237C,107786,658,0.0,0,1
1940956C,83789,1200,1.0,1,1
2001561264E,383259,1499,1.0,1,0
1200167A,92021,1200,1.0,0,1
146349B,416950,1200,0.0,1,0
534623A,71557,3300,1.0,0,0
2002000926B,8706,4199,0.0,1,1
1884676C,184872,5999,0.0,0,1
343561E,362015,902,1.0,0,0
929391D,40173,2700,1.0,0,1
186414D,12588,2098,0.0,1,0
2156815E,308592,900,0.0,1,0
733303B,411501,1799,1.0,1,0
754183D,230515,3000,0.0,0,0
262094A,423449,299,1.0,0,0
1800038737E,74560,2398,0.0,0,1
1369624D,4842,419,0.0,0,0
2932530B,357341,1800,1.0,1,0
260844E,187372,1198,1.0,0,0
140520D,100408,1801,1.0,0,1
2000455208C,35200,2099,1.0,0,0
985391A,143885,4800,1.0,1,0
591659E,32204,4801,1.0,0,1
1367696D,20472,5100,0.0,0,1
2229397C,79542,2399,0.0,0,0
2326210E,401944,1502,1.0,0,0
1189372C,187519,4498,0.0,0,0
104168A,71618,2701,0.0,0,0
1081891D,100878,3000,0.0,1,0
67191B,247158,2399,0.0,1,1
67613A,314535,599,0.0,0,0
1882399C,64097,1801,0.0,1,0
995271B,465366,2278,0.0,0,0
1158692A,63553,600,1.0,0,1
240800E,43222,1500,1.0,1,1
1450169D,114392,2699,0.0,0,0
723833D,222427,4797,0.0,0,0
1701063C,21221,29400,0.0,0,1
1002357B,3595,2697,0.0,1,1
1897856B,54230,2099,0.0,0,0
1600953B,108775,14399,0.0,0,1
2002056122D,17126,1497,1.0,0,1
1054903A,233566,2698,0.0,0,0
641411C,51853,1319,0.0,0,0
587431A,478095,1200,0.0,0,0
2764099A,145484,4198,0.0,0,0
633221A,420398,1200,0.0,1,0
2577188D,221040,3000,0.0,1,1
2002027797C,392037,900,1.0,0,1
2001979205C,72072,3599,1.0,0,0
312983B,243162,898,0.0,1,0
1562723C,126840,2400,0.0,0,0
1647830D,438883,1799,1.0,1,1
2001366433B,42416,1800,0.0,0,1
2000088153B,157593,1797,0.0,0,0
2000234778D,160575,2398,1.0,0,0
1382040C,297872,1501,0.0,1,1
1781535C,149565,4498,0.0,1,0
2420823C,105718,4498,0.0,1,0
73222C,34493,3299,0.0,0,1
62715D,75260,1500,0.0,0,0
2000234778D,405253,1497,0.0,0,0
472718E,263896,5399,1.0,0,0
1802620853E,45598,2401,0.0,1,1
331762E,144675,1500,1.0,0,0
471902D,314052,89999,0.0,0,0
2002451323C,520434,5100,1.0,0,1
