AuthorId,RecipeId,Like
372163E,204251,0
372163E,32833,0
372163E,16687,0
372163E,44888,0
37217B,85868,0
37217B,164350,0
37217B,162588,0
37220E,137724,0
37220E,144716,0
37220E,143831,0
372217A,327684,0
372280A,78738,0
372280A,113427,0
372280A,57772,0
372280A,180133,0
372280A,255240,0
372306E,25224,0
372407B,45975,0
372430A,99966,0
372438A,9836,0
372454B,2923,0
372627D,493958,0
372627D,493963,0
372627D,487492,0
372627D,183064,0
372737D,216034,0
372737D,20861,0
37275D,87420,0
37283E,87085,0
37283E,42075,0
37283E,120351,1
372871A,66591,0
37289C,96008,0
372903E,63892,0
372953B,43990,0
372993E,472382,1
37301C,52004,0
373050D,110077,0
37331D,476719,0
373347C,335059,0
373442A,230183,0
373448E,335709,0
373448E,2677,1
373505A,199069,0
373505A,123588,0
373505A,178248,0
373553A,73922,0
373553A,372114,1
373679E,36513,0
373682B,152441,0
373689E,239420,0
373690D,17293,0
373712B,335416,0
373839D,45549,0
373839D,9351,0
373839D,233198,0
373839D,32142,0
373839D,444177,0
373839D,33671,0
373839D,45505,0
373839D,469775,0
373839D,16399,0
373839D,52272,0
373839D,51537,0
373839D,96988,0
373839D,194871,0
373839D,76284,0
373839D,5465,0
373839D,447113,0
373839D,151785,0
373839D,9033,0
373839D,170085,0
373839D,126623,0
373839D,372953,0
373839D,145866,0
373839D,273976,0
373839D,75827,1
373839D,300553,1
373839D,186729,1
373839D,36510,1
373839D,449445,1
373839D,307831,1
373839D,120519,1
373839D,7595,1
373839D,18693,1
373839D,235227,1
374043E,84474,0
37408C,99066,1
374275A,69663,0
374280E,349587,0
374321C,13584,0
374352B,206562,0
374506D,14286,0
37456A,171806,0
374662E,111514,0
374673D,303229,0
374737D,336883,0
374838B,150384,0
374891E,15301,0
374896A,324015,0
374966C,470242,0
374981A,91827,0
374981A,188789,1
375087C,36669,0
37516D,215305,0
37516D,148825,0
37518A,100571,0
375244C,137629,1
375461C,23765,0
375519A,351082,0
375730A,11756,0
375769B,332958,0
375844B,333265,0
375844B,81116,0
375844B,32204,1
37584E,99733,1
375987D,253750,0
37611B,109286,1
376173E,73922,0
376173E,71732,0
376189D,183782,0
376240D,12105,0
376240D,137575,0
376240D,70391,0
376240D,18487,0
376240D,63533,0
37637E,15623,0
37637E,38212,0
37637E,19279,0
376445D,47360,0
376445D,11389,0
376445D,61507,1
376560D,501151,0
376702A,35805,0
376702A,35901,0
376722D,78082,0
37683A,67183,1
37691A,130540,0
376936E,66407,0
377003B,30134,0
377003B,242864,0
377092C,26849,0
37721E,203018,0
377349B,126611,1
377442A,15875,0
377442A,17034,0
377442A,9160,0
377442A,377060,0
377695D,90256,0
377695D,52348,0
377695D,285831,0
377695D,29303,0
377729A,61718,0
377786E,26756,0
37778A,74644,0
377820A,240747,0
3779362E,27733,0
3779362E,28199,0
3779362E,9004,0
378039E,449705,0
378058C,248197,0
378058C,119255,0
378058C,166863,0
378058C,30698,0
378058C,295097,0
378058C,39048,0
378058C,186943,0
378063C,158278,0
378091C,114055,1
37828E,424933,0
37828E,84516,0
378488D,159273,0
378488D,86643,0
378488D,60018,0
378488D,53892,0
378574B,99843,0
37857D,30946,0
378615B,213893,0
37868A,16531,0
37868A,24672,0
37868A,36772,0
37868A,12808,0
378866A,409380,0
378866A,284271,0
379007E,375073,1
379010B,82302,0
37912C,76060,0
379138C,106262,0
379138C,128494,0
379138C,44385,0
379138C,3596,1
379153B,17123,0
379153B,14625,0
379153B,169976,0
379157C,307930,0
379232A,21737,0
379232A,61181,0
379232A,48468,0
379271E,208501,0
379286A,282248,0
379286A,19538,0
379351E,15511,0
379453C,199795,0
379470A,11883,0
37947C,103606,0
379489A,38065,0
379489A,287112,0
379489A,12598,0
379489A,27786,0
379489A,189795,0
379489A,53516,0
379489A,67256,0
379489A,95068,0
379489A,354276,0
379489A,268870,0
379489A,128956,0
379489A,191610,0
379489A,167202,0
379489A,79595,0
3794D,163157,0
379576C,43509,0
379576C,40633,0
379592B,40497,0
379681A,72308,0
379755A,188079,0
379787C,97773,0
379822D,244074,0
379836D,87679,0
379836D,33387,0
379836D,94535,0
379836D,77366,0
379836D,46169,0
379836D,23095,0
379836D,25625,0
379836D,108298,0
379836D,70587,0
379836D,200296,0
379836D,35350,0
379836D,17213,0
379836D,13689,0
379836D,421578,0
379836D,36884,0
379836D,265212,1
379985E,9142,0
37999E,435132,0
380059C,82879,0
380092B,83624,0
380105A,154388,0
380248C,64015,0
38025C,18725,1
38026C,45557,0
38038B,11316,1
38039B,118242,0
380424B,85629,0
380424B,31562,0
380424B,107832,0
380424B,88453,0
38052B,95234,0
380670E,14409,0
380670E,67117,0
380670E,12313,0
380670E,35547,1
380756C,42765,0
380756C,144905,0
380756C,52234,0
380756C,90266,0
380756C,115825,0
380756C,96714,0
380756C,121800,0
380756C,57316,0
380756C,65520,0
380756C,43458,0
380756C,99248,0
380756C,258906,0
380756C,246602,0
380756C,73456,0
380756C,40133,0
380756C,77679,0
380756C,47427,0
380756C,73623,0
380756C,16028,0
380756C,89230,0
380756C,112013,0
380756C,47951,0
380756C,84514,0
380756C,49990,0
380756C,24088,0
380756C,58732,0
380756C,23038,1
380756C,56744,1
380756C,73397,1
380756C,24766,1
380756C,18375,1
380756C,30118,1
380807B,315187,0
380897D,10404,1
38089E,218522,0
381086D,29767,0
381165D,10268,0
381165D,44906,0
381212D,146579,0
381258A,216960,0
381370B,84504,0
381371E,110505,0
381471D,316305,0
381471D,198707,0
381694B,118801,0
381694B,85449,0
381694B,79309,0
381694B,59153,0
381694B,55111,0
381694B,82345,0
381694B,17943,0
381707B,37336,0
381707B,33869,0
381707B,107205,0
381707B,11599,0
381707B,81207,0
381707B,80350,0
381707B,61359,0
381707B,27210,0
381707B,49181,0
381707B,16584,0
381707B,31694,0
381707B,37634,1
381707B,75408,1
381707B,45006,1
381707B,14052,1
381707B,66703,1
381707B,295392,1
381707B,189930,1
381707B,59289,1
38172E,155021,0
382007A,25730,0
382077B,178269,0
382122A,470123,1
382123E,29480,0
382133C,141983,0
382201C,146339,0
382203A,58573,0
382335D,20624,0
382452B,409635,0
382452B,479194,0
382452B,10459,1
382527A,45809,0
382527A,140011,0
382527A,92466,0
382527A,59674,0
382527A,170901,0
382527A,48052,0
382527A,74536,0
382527A,40452,0
382527A,29511,0
382527A,166309,0
382527A,40022,0
382527A,290438,0
382527A,42094,0
382527A,328442,0
382527A,56762,1
382643B,138647,0
382709B,43125,0
382735C,118815,0
382745A,11424,0
382745A,12498,0
382745A,31008,0
382745A,357873,0
382807D,175950,0
382840C,8564,0
382893C,74554,0
382915E,21289,0
38298B,486496,0
38301D,13752,1
383225C,127740,0
383344D,128476,0
383397A,326259,1
383407C,63017,1
383446D,25514,0
383524E,21178,0
383533B,384151,0
383533B,410167,0
383533B,403664,0
383533B,155018,0
383533B,301974,0
383533B,416169,0
383533B,353513,0
383533B,341304,0
383533B,438062,0
383533B,433047,0
383533B,290397,0
383533B,371710,0
383533B,429549,0
383533B,304825,0
383533B,231333,0
383533B,428611,0
383533B,371158,0
383533B,454217,0
383533B,113195,0
383533B,273355,0
383533B,362780,0
383533B,359641,0
383533B,479885,0
383533B,426073,0
383533B,304908,0
383533B,112151,0
383533B,193321,0
383533B,457001,0
383533B,132877,0
383533B,416489,0
383533B,229277,0
383533B,393561,0
383533B,388500,0
383533B,227991,0
383533B,469677,0
383533B,448064,0
383533B,86936,0
383533B,147146,0
383533B,375710,0
383533B,322553,0
383533B,200728,0
383533B,330356,0
383533B,286969,0
383533B,304683,0
383533B,489739,0
383533B,474356,0
383533B,462701,0
383533B,372962,0
383533B,307968,0
383533B,450283,0
383533B,280268,0
383533B,386155,0
383533B,455510,0
383533B,404281,0
383533B,450918,0
383533B,384791,0
383533B,485883,0
383533B,463413,0
383533B,461703,0
383533B,150928,0
383533B,273141,0
383533B,221448,0
383533B,282006,0
383533B,189189,0
383533B,340268,0
383533B,458619,0
383533B,294822,0
383533B,448886,0
383533B,64716,0
383533B,366751,0
383533B,359576,0
383533B,327987,0
383533B,91098,0
383533B,256464,0
383533B,375829,0
383533B,467412,0
383533B,389776,0
383533B,425191,0
383533B,275793,0
383533B,409912,0
383533B,354906,0
383533B,382958,0
383533B,361733,0
383533B,388217,0
383533B,156123,0
383533B,365498,0
383533B,263594,0
383533B,373123,0
383533B,196688,0
383533B,468045,0
383533B,371070,0
383533B,481955,0
383533B,186736,0
383533B,449075,0
383533B,414865,0
383533B,283120,0
383533B,454041,0
383533B,428343,0
383533B,306206,0
383533B,292517,0
383533B,317680,0
383533B,291602,0
383533B,471020,0
383533B,200068,0
383533B,473585,0
383533B,322176,0
383533B,464270,0
383533B,374850,0
383533B,360584,0
383533B,373496,0
383533B,469535,0
383533B,302075,0
383533B,275928,0
383533B,327718,0
383533B,372612,0
383533B,389557,0
383533B,333251,0
383533B,307575,0
383533B,251250,0
383533B,216121,0
383533B,381498,0
383533B,363298,0
383533B,473282,0
383533B,344558,0
383533B,497916,0
383533B,345359,0
383533B,198003,0
383533B,456524,0
383533B,466038,0
383533B,465405,0
383533B,242473,0
383533B,433117,0
383533B,119439,0
383533B,383375,0
383533B,242430,0
383533B,451162,0
383533B,397595,0
383533B,456858,0
383533B,483959,0
383533B,387866,0
383533B,179864,0
383533B,485458,0
383533B,429791,0
383533B,497758,0
383533B,302284,0
383533B,507398,0
383533B,367559,0
383533B,350089,0
383533B,417708,0
383533B,403029,0
383533B,169908,0
383533B,415605,0
383533B,391245,0
383533B,471159,0
383533B,359802,0
383533B,261881,0
383533B,353183,0
383533B,470766,0
383533B,497618,0
383533B,393214,0
383533B,400760,0
383533B,224542,0
383533B,190143,0
383533B,180569,0
383533B,177038,0
383533B,416422,0
383533B,149149,0
383533B,465171,0
383533B,396377,0
383533B,307807,0
383533B,268575,0
383533B,157838,0
383533B,124269,0
383533B,396411,0
383533B,210676,0
383533B,427460,0
383533B,407159,0
383533B,333852,0
383533B,398694,0
383533B,96259,0
383533B,448995,0
383533B,62876,0
383533B,457800,0
383533B,371871,0
383533B,330274,0
383533B,342066,0
383533B,299602,0
383533B,441336,0
383533B,337308,0
383533B,375359,0
383533B,397998,0
383533B,444307,0
383533B,190810,0
383533B,339156,0
383533B,494434,0
383542E,42780,0
383609A,264191,0
383816A,359778,0
383839A,358752,0
38384E,52545,0
38384E,92072,0
38405B,107786,0
384066C,91665,0
384066C,182401,0
384066C,24856,0
384066C,6627,0
38418B,393765,0
38423D,111483,1
384428E,240314,0
38451E,119081,0
38451E,40438,1
38457E,25587,0
384657D,115153,0
384690C,77854,0
384690C,18914,0
384777D,95528,0
384777D,20549,0
384777D,82102,0
384777D,183806,0
384777D,35813,0
384777D,108447,1
38482B,9272,1
385119B,47521,0
385312E,108562,0
385312E,24573,0
385312E,352686,0
385312E,128027,1
385312E,108248,1
385406D,19284,0
385508D,182498,0
385609A,48336,0
385609A,29879,1
385678D,208619,0
385696E,27208,0
385699E,322207,1
38571C,33245,0
385761C,13630,0
385761C,60461,0
385761C,16325,0
385761C,128901,0
385761C,40516,0
385761C,26050,0
385761C,79116,0
385761C,43635,0
385761C,41807,0
385761C,76930,0
385761C,120835,0
385761C,82132,0
385761C,192721,0
385761C,32844,0
385761C,42603,0
385761C,11599,0
385761C,12626,0
385761C,54257,0
385761C,123708,0
385761C,17123,0
385761C,63477,0
385761C,94989,0
385761C,25690,0
385761C,34943,0
385837E,230385,0
385878B,128476,0
385878B,99476,0
385878B,22751,0
385878B,143854,0
385878B,216237,1
385975E,458492,0
385999D,33921,0
386003C,17073,0
386084C,366493,0
386089C,513363,0
386089C,517584,0
386092D,31656,0
386155C,111128,0
386155C,327906,0
386174A,38080,0
386174A,214688,0
3861E,309668,0
38643D,354829,0
386471B,40470,0
386471B,70115,0
386471B,20235,0
386613D,129403,0
3866683A,111705,0
386681C,304276,0
386681C,293494,0
386681C,225300,0
386681C,475881,0
386681C,178715,0
386681C,80617,0
386681C,281216,0
386681C,310376,0
386681C,292736,0
386681C,275684,0
386681C,75469,0
386681C,259556,0
386681C,77611,0
386681C,274788,0
386681C,158643,0
386681C,89204,0
386681C,21340,0
386681C,319529,0
386681C,395949,0
386681C,87258,0
386681C,272568,0
386681C,258814,0
386681C,88560,0
386681C,110506,0
386681C,317898,0
386681C,97439,0
386681C,121682,0
386681C,6536,0
386681C,281006,0
386681C,15580,0
386681C,20786,0
386681C,255438,0
386681C,345899,0
386681C,177547,0
386681C,163216,0
386681C,316983,0
386681C,259156,0
386681C,271354,0
386681C,41512,0
386681C,311770,0
386681C,292302,0
386681C,283271,0
386681C,336543,0
386681C,76067,0
386681C,16948,0
386681C,86353,0
386681C,397773,0
386681C,231238,0
386681C,286405,0
386681C,294527,0
386681C,227446,0
386681C,288080,0
386681C,250705,0
386681C,179932,0
386681C,89207,0
386681C,269271,0
386708D,55617,0
386744B,254790,1
386854D,95138,0
386992E,119192,1
387013D,35813,0
387013D,422157,0
387013D,82102,0
387013D,350913,1
387013D,100215,1
387036E,67256,0
387191E,61514,0
387250A,15091,1
387285A,445956,1
387291D,53934,0
387291D,16531,0
387291D,368945,0
387291D,53382,0
387291D,30946,0
387291D,47378,0
387291D,29539,0
387291D,27208,0
387291D,8722,0
387291D,39993,1
38740C,33711,0
387537C,148899,0
38756A,1209,0
38756A,69424,0
38756A,138306,0
38756A,27893,0
38756A,27475,0
38756A,185531,0
38756A,22782,0
38756A,206894,0
38756A,210824,0
38756A,76950,0
38756A,108522,0
38756A,237742,0
38756A,166308,0
38756A,51912,0
38756A,159911,0
38756A,128208,0
38756A,142093,0
38756A,34881,0
38756A,40091,0
38756A,191563,0
38756A,207151,0
38756A,86052,1
38756A,39165,1
38756A,235800,1
387598C,110645,0
387659D,118373,0
387688D,152370,1
38787B,66409,0
387956D,201073,0
387956D,219157,0
388294E,429965,1
388420D,59615,0
388420D,39087,0
38865E,27210,0
388708C,91090,0
388708C,33813,1
388728B,278370,1
388981A,241285,0
38901E,9004,0
389148E,223660,0
389216D,11599,0
389259D,113136,0
389259D,87129,0
389283A,213901,0
389283A,370972,0
389283A,137559,0
389283A,454232,0
389283A,172725,0
389283A,294840,0
389283A,270882,0
389283A,1522,0
389283A,305710,0
389283A,118058,0
389283A,130785,0
389283A,305726,0
389283A,10605,0
389283A,78020,0
389283A,297846,0
389283A,49350,0
389283A,270070,0
389283A,307423,0
389283A,150064,0
389283A,47730,0
389283A,280302,0
389283A,397640,0
389283A,174446,0
389283A,52903,0
389283A,305221,0
389283A,306216,0
389283A,251408,0
389283A,61917,0
389283A,142374,0
389283A,30971,0
389283A,167766,0
389283A,117144,1
389283A,362340,1
389439A,147033,0
389530A,40983,0
389530A,5368,0
389530A,63357,0
389559C,20755,0
389559C,116703,0
389559C,149214,0
389559C,33921,1
38961B,252449,0
38983B,51140,0
389967C,47644,1
389967C,113979,1
390055C,127873,0
390254A,64116,0
390274B,120373,0
390323A,25779,0
390323A,285162,0
390323A,36252,1
390420D,25087,0
390420D,15097,0
390502E,447400,0
390590C,119045,0
390590C,26110,0
39061B,47354,0
390710B,57123,0
390710B,47391,0
390740A,175636,0
39080B,67256,0
390817B,75201,0
390859E,149260,1
39089B,63528,0
391048E,295649,0
39109B,120459,1
391106E,507731,1
39118A,247296,0
39118A,27139,0
39118A,117317,0
39118A,64446,0
391201E,35805,0
391249E,27195,0
391407B,294050,0
391444B,101209,1
391840E,8486,1
391957E,73499,0
391957E,310036,1
391982E,15063,0
392055C,83524,0
392094B,28799,0
392117A,349246,0
392184C,22310,1
392199A,67909,1
39244C,102631,0
392498C,209764,1
392524A,59470,0
392556C,10406,0
39268C,210007,0
39273B,362382,0
39273B,114558,0
39273B,200,0
39273B,204740,0
39273B,43963,0
39273B,436254,0
39273B,151388,0
39273B,8972,0
39273B,162557,0
39273B,105726,0
39273B,28058,0
39273B,104086,0
39273B,69214,0
39273B,501656,0
39273B,1306,0
39273B,300693,0
39273B,397648,0
39273B,102237,0
39273B,63909,0
39273B,278922,0
39273B,111131,0
39273B,75302,0
39273B,5194,0
39273B,102139,0
39273B,121801,0
39273B,9254,0
39273B,25666,0
39273B,117565,0
39273B,71732,0
39273B,336016,0
39273B,87361,0
39273B,154139,0
39273B,140595,0
39273B,417176,0
39273B,148628,0
39273B,281188,0
39273B,426448,0
39273B,119152,0
39273B,52892,0
39273B,20570,0
39273B,38336,0
39273B,121583,0
39273B,26632,0
39273B,116821,0
39273B,49157,0
39273B,320839,0
39273B,137251,0
39273B,447972,0
39273B,124336,0
39273B,115954,0
39273B,4627,0
39273B,153269,0
39273B,194484,0
39273B,9117,0
39273B,51057,0
39273B,220,0
39273B,155222,0
39273B,96638,0
39273B,19710,0
39273B,77026,0
39273B,202785,0
39273B,134097,0
39273B,73087,0
39273B,3317,0
39273B,96582,0
39273B,32422,0
39273B,137237,0
39273B,31371,0
39273B,59965,0
39273B,254921,0
39273B,139266,0
39273B,197682,0
39273B,158832,0
39273B,470778,0
39273B,258970,0
39273B,300907,0
39273B,108775,0
39273B,100843,0
39273B,2815,0
39273B,131018,0
39273B,166309,0
39273B,34382,0
39273B,365360,0
39273B,100186,0
39273B,166973,0
39273B,3157,0
39273B,43023,0
39273B,372726,0
39273B,35348,0
39273B,19070,0
39273B,104917,0
39273B,61618,0
39273B,185232,0
39273B,105130,1
39275C,267593,0
39275C,168780,0
39275C,60708,0
39275C,9430,0
39275C,16015,0
39275C,254442,0
39275C,113943,0
39275C,63501,0
39275C,190464,0
39275C,312674,0
39275C,58849,0
39275C,42882,0
39275C,14337,0
39275C,109685,0
39275C,87748,0
39275C,52795,1
39275C,39292,1
39275C,104509,1
39275C,183081,1
39275C,17676,1
39275C,139060,1
39275C,258896,1
39275C,86112,1
39275C,101294,1
39282B,7811,0
392836E,31436,0
392913B,63689,0
392984E,62329,0
393135A,371325,0
393137D,521976,0
393144E,5408,0
393144E,196233,0
393144E,39087,0
393144E,48532,0
393144E,48587,0
393144E,69173,0
393144E,5170,1
393144E,76823,1
393198E,26526,1
393200C,13549,0
393200C,753,0
393234A,197128,0
393250C,114385,1
393391D,12881,0
393402B,207671,0
393438A,50847,0
393438A,127689,0
393438A,134216,0
393438A,148068,0
393438A,89503,0
393438A,149428,0
393438A,14061,0
393438A,102909,0
393438A,66560,0
393438A,133475,0
393438A,102282,0
393438A,80435,0
393438A,170416,0
393438A,441820,0
393438A,157655,0
393438A,168586,0
393438A,293084,0
393438A,169937,0
393438A,128245,0
393438A,170591,0
393438A,140771,0
393438A,121546,0
393438A,211924,0
393438A,232511,0
393468D,2886,0
39354A,319982,0
39354A,196306,1
393718C,3370,0
393899E,304171,1
394091B,339905,0
394174D,21551,0
394208A,10140,0
394208A,71055,0
394208A,51722,0
394208A,6650,0
394208A,58488,0
394208A,22162,0
394208A,100537,0
394208A,360977,1
394208A,116930,1
394208A,119659,1
394208A,79726,1
394208A,53496,1
394208A,28750,1
394220A,49658,0
394242E,61816,0
394270A,116887,0
394300A,142598,0
394345A,8277,0
394347C,201454,0
394467B,5049,1
39446C,84151,0
39446C,20125,0
39446C,22641,0
39446C,49200,0
39446C,49796,0
39446C,47799,0
39446C,42825,1
394643C,36267,0
394643C,76185,0
394643C,121467,0
394643C,302395,0
394643C,9868,0
394643C,15788,0
394643C,113657,0
394643C,94978,0
394643C,86444,0
394643C,73264,0
394643C,115346,0
394643C,74748,1
394744C,80822,1
394792E,139646,0
394795D,43703,0
3950062B,214554,0
3950062B,135350,0
3950062B,33919,0
3950062B,211379,0
3950062B,325792,0
3950062B,404749,1
395046B,198665,0
395050B,301097,0
395085E,126673,0
395244E,169571,0
39525B,322998,0
395263A,135350,0
39526C,12102,0
395335D,135725,0
395485E,80788,0
395505C,44299,0
395505C,42388,0
395608E,252493,0
395631D,9272,0
39568A,72578,0
39568A,19267,0
395734B,174545,0
395787E,40092,0
395970D,217484,0
395972A,109569,0
395972A,100898,0
395972A,342422,0
395972A,109767,0
395972A,118931,0
395972A,33665,0
39602B,67256,0
396053C,92021,0
396057E,68007,0
396122B,116185,0
396210D,17051,0
396223A,252449,0
396351A,221675,0
396351A,96988,0
396351A,227841,0
396351A,65162,0
396351A,528613,0
396351A,16193,0
396351A,51796,0
396351A,89204,0
396351A,92701,0
396351A,50847,0
396351A,16438,0
396351A,40506,0
396351A,68091,1
396385E,254076,0
39654A,261889,0
3965649C,112429,1
396566B,158428,0
396612A,116119,0
396612A,100111,1
39674E,60235,0
39674E,13546,0
396857A,196420,1
396969C,357873,0
396992A,127009,0
397055C,84324,0
397462E,403512,0
397467D,48824,0
397536C,190860,0
397582D,36410,0
397582D,9836,0
397582D,349842,0
397644E,108105,0
397768A,69942,0
397768A,20289,1
397812A,291942,0
397871B,307336,0
39790E,2811,0
397980C,272055,0
398255C,160992,0
398275E,150384,0
398297D,44023,0
398410D,146728,0
398446D,63689,0
398522D,33985,0
398522D,48760,0
398522D,104403,0
398522D,28436,1
398522D,19534,1
398629E,192957,0
398664D,363228,0
39874D,22301,0
398792C,84098,0
398792C,66443,0
398861B,162853,0
398861B,32204,0
398876D,385764,0
398876D,88596,0
398876D,129057,0
398876D,397796,0
398966A,432153,0
39899A,370039,0
39899A,22524,0
39899A,104052,0
39899A,64015,0
39899A,161578,0
39899A,101476,0
39899A,242328,0
39899A,107281,1
399215E,316646,0
399228C,113725,0
399385A,122939,1
399416A,45412,0
399416A,442383,0
399416A,281368,0
399416A,193216,0
399416A,155186,0
399416A,53847,1
39946B,30165,0
399474C,29709,0
399565E,265294,0
399688A,71472,0
399688A,289949,0
399766D,235402,0
399850B,156541,0
400008A,4807,1
40002C,322348,0
40002C,186783,0
40002C,473089,0
40002C,82386,0
40002C,510317,0
40002C,315700,0
40002C,38558,0
40002C,20880,0
40002C,39897,0
40002C,413452,0
40002C,148346,0
40002C,113821,0
40002C,333783,0
40002C,283982,0
40002C,93896,0
40002C,63530,0
40002C,449228,0
40002C,175999,0
40002C,318887,1
40002C,101144,1
40002C,223043,1
40002C,341343,1
40002C,99966,1
40002C,540716,1
40002C,174321,1
40002C,308742,1
40002C,200927,1
40002C,132546,1
400036B,395312,0
40007B,15411,0
400303B,497450,0
40033A,138629,0
400390B,474982,0
400675B,133732,0
400738A,99156,0
400815C,10501,0
400842B,184819,0
400842B,56191,0
400866C,33919,0
400883E,439473,0
400991A,73825,0
40103961B,11364,0
40114B,21387,0
40115C,30084,0
40122E,270670,1
40135547C,150863,1
401377B,308529,0
401377B,39145,0
401377B,28662,0
401384A,104529,0
40152A,45809,0
40152A,86835,0
401574C,183798,0
401669A,195193,0
401711B,81236,0
401711B,28737,0
401779E,25420,0
401800C,24347,0
401800C,99709,1
401819C,36752,0
401902B,80156,0
40193101A,164780,0
401938C,267812,0
401942C,49200,1
402053D,57413,1
402065B,95393,0
402134E,85629,0
402195A,73166,1
40228565A,44278,0
402324D,150384,0
402324D,387515,0
402324D,408671,1
402324D,355132,1
402362E,263597,0
40237B,71373,1
402457E,181870,1
402559E,215742,0
402629E,97496,0
402675D,188990,0
402731A,60350,0
40281283C,90266,0
40281B,83625,0
40281B,94363,0
40281B,4792,1
402888D,101104,0
402888D,71360,0
402888D,65768,0
402888D,32042,0
402888D,64653,0
402888D,222669,0
402888D,77662,0
402888D,109699,1
402888D,17265,1
402888D,31669,1
402888D,101406,1
402935E,37638,0
402968D,76286,0
403028B,107786,0
403093B,198962,0
40313077D,487555,0
403131E,284637,0
403169B,71109,1
403219E,79308,0
403219E,187096,0
403219E,54705,0
403219E,263350,0
403219E,45008,0
403219E,279074,0
403219E,47195,0
403219E,2925,0
403219E,107440,0
403219E,289342,0
403219E,100634,0
403219E,291081,0
403219E,216099,0
403219E,16596,0
403219E,185618,0
403219E,17006,0
403219E,108932,0
403219E,1551,0
403219E,304200,0
403219E,123294,0
403219E,250575,0
403219E,148167,1
403219E,335434,1
403219E,111854,1
403219E,291219,1
403219E,330000,1
403246E,371945,0
40328D,176121,0
40328D,194112,0
40328D,175630,1
403396C,37326,0
403505E,53443,0
403647E,200498,0
403665D,179740,0
403772C,82738,0
403789C,195240,0
403789C,31002,0
403789C,341860,0
403789C,35775,0
403789C,249804,0
403789C,355062,0
403789C,13467,0
40385B,303952,0
40387940C,95466,0
40387940C,151563,0
403882D,26076,0
403882D,106042,0
403882D,259100,0
40388993D,49902,0
40388993D,137587,0
403983A,206911,0
4039C,354701,0
40405781E,154673,0
40405781E,14099,0
404143E,186028,0
404239D,330946,1
40429E,4573,0
404322C,59469,0
404322C,59888,0
404322C,17286,0
404337C,232387,0
404337C,302991,0
404337C,366929,0
404337C,314564,0
404344C,8851,0
40436B,11642,1
4043E,126538,0
4043E,25885,0
404402B,96833,0
404402B,114272,0
404402B,74101,0
404402B,97886,0
404402B,95413,0
404402B,80408,0
404402B,87160,0
404402B,55574,0
404402B,76314,0
404402B,116059,0
404402B,96876,0
404402B,90693,0
404402B,94931,0
404402B,66734,0
404402B,90765,0
404402B,62750,0
404402B,68965,0
404402B,11389,0
404402B,68172,0
404402B,108842,0
404402B,12531,0
404402B,11078,0
404402B,99402,0
404402B,212807,0
404402B,93022,0
404402B,98167,0
404402B,56661,0
404402B,42094,0
404402B,86967,0
404405E,222109,0
404449B,8108,0
404483B,21950,0
404483B,69970,0
404483B,14406,0
404483B,215956,0
404505E,93528,0
40458D,398042,0
40478A,36961,0
404922D,27733,0
40493D,33454,0
40493D,421092,1
40505D,54351,0
405061C,90941,0
405061C,24476,0
405061C,420690,0
405061C,137262,0
405061C,109347,1
40510D,314445,1
405154C,293636,0
405155A,89750,0
40517D,50732,0
405201E,35988,0
405201E,28942,0
405221C,102725,0
405321B,72839,0
405321B,35813,0
405553D,106715,0
405553D,150,0
405553D,13847,0
40560C,68383,0
405673D,63689,1
405717A,110710,1
405751A,70935,0
405822D,517222,1
40600B,300414,0
40602231C,291562,0
40602231C,242473,0
40602231C,161828,0
40602231C,236348,0
40602231C,471241,0
40602231C,368959,0
40602231C,296202,0
40602231C,507924,0
40602231C,483594,0
40602231C,356484,0
40602231C,498066,0
40602231C,388369,0
40602231C,263743,0
40602231C,341648,0
40602231C,346344,0
40602231C,367310,0
40602231C,98364,0
40602231C,256701,0
40602231C,337664,0
40602231C,193307,0
40602231C,505459,0
40602231C,409086,0
40602231C,375053,0
40602231C,359623,0
40602231C,404899,0
40602231C,370881,0
40602231C,228067,0
40602231C,168156,0
40602231C,346763,0
40602231C,328002,0
40602231C,344700,0
40602231C,136322,0
40602231C,497993,0
40602231C,328253,0
40602231C,424105,0
40602231C,272181,0
40602231C,295835,0
40602231C,215375,0
40602231C,453730,0
40602231C,211006,0
40602231C,402217,0
40602231C,484582,0
40602231C,448858,0
40602231C,173896,0
40602231C,487397,0
40602231C,195664,0
40602231C,261650,0
40602231C,185131,0
40602231C,282714,0
40602231C,283681,0
40602231C,493193,0
40602231C,22169,0
40602231C,535831,0
40602231C,320146,0
40602231C,478634,0
40602231C,392760,0
40602231C,503616,0
40602231C,392604,0
40602231C,98999,0
40602231C,281416,0
40602231C,275624,0
40602231C,276840,0
40602231C,390045,0
40602231C,27084,0
40602231C,185722,0
40602231C,349412,0
40602231C,483045,0
40602231C,198121,0
40602231C,185642,0
40602231C,397232,0
40602231C,188268,0
40602231C,364824,0
40602231C,246344,0
40602231C,276426,0
40602231C,195844,0
40602231C,539152,0
40602231C,169233,0
40602231C,253858,0
40602231C,334876,0
40602231C,124895,0
40602231C,251618,0
40602231C,331989,0
40602231C,236743,0
40602231C,505409,0
40602231C,372605,0
40602231C,243419,0
40602231C,77092,0
40602231C,372443,0
40602231C,271591,0
40602231C,144432,0
40602231C,427505,0
40602231C,332484,0
40602231C,283034,0
40602231C,185017,0
40602231C,193519,0
40602231C,476261,0
40602231C,485285,0
