AuthorId,user_idx,diet_idx,age_bucket,like_ratio,liked_avg_calories,liked_avg_protein
57853E,235387,0,4,0.0,0.0,0.0
578543B,235388,1,1,0.0,0.0,0.0
578555D,235389,1,1,0.0,0.0,0.0
578574A,235390,2,4,0.0,0.0,0.0
578580C,235391,0,1,0.0,0.0,0.0
578582D,235392,0,3,0.0,0.0,0.0
578584C,235393,0,4,0.0,0.0,0.0
5785D,235394,0,4,0.0,0.0,0.0
578600E,235395,0,3,0.0,0.0,0.0
578614C,235396,0,0,0.0,0.0,0.0
57861B,235397,2,4,0.0,0.0,0.0
578634D,235398,1,1,0.0,0.0,0.0
578636C,235399,1,2,0.0,0.0,0.0
57864E,235400,2,2,0.0,0.0,0.0
578659C,235401,0,4,0.0,0.0,0.0
578699E,235402,1,1,0.0,0.0,0.0
57870B,235403,0,4,0.0,0.0,0.0
578710A,235404,0,4,0.0,0.0,0.0
578716D,235405,0,4,1.0,536.7,18.3
578717B,235406,2,3,0.0,0.0,0.0
578721D,235407,0,3,0.0,0.0,0.0
578731C,235408,0,4,0.0,0.0,0.0
578749A,235409,1,4,0.0,0.0,0.0
57876A,235410,2,2,0.0,0.0,0.0
578775A,235411,0,2,0.0,0.0,0.0
578808C,235412,0,4,0.0,0.0,0.0
57880B,235413,0,0,0.0,0.0,0.0
578836C,235414,0,4,0.0,0.0,0.0
57883A,235415,0,4,0.0,0.0,0.0
578846A,235416,1,1,0.0,0.0,0.0
57884D,235417,0,4,0.25,303.5,13.2
578857C,235418,0,4,0.0,0.0,0.0
578884D,235419,2,4,0.0,0.0,0.0
578890E,235420,2,4,0.0,0.0,0.0
578893A,235421,0,1,0.0,0.0,0.0
5788A,235422,0,4,0.0,0.0,0.0
578914B,235423,2,4,0.0,0.0,0.0
578915B,235424,0,3,0.0,0.0,0.0
578917A,235425,0,2,0.0,0.0,0.0
578944D,235426,1,4,0.0,0.0,0.0
578962E,235427,2,2,0.0,0.0,0.0
578971D,235428,0,3,1.0,2474.1,40.9
578972C,235429,2,1,0.0,0.0,0.0
57898B,235430,2,2,0.0,0.0,0.0
578996A,235431,0,4,0.0,0.0,0.0
579005D,235432,1,4,0.0,0.0,0.0
579016C,235433,0,0,0.0,0.0,0.0
579024A,235434,0,4,0.0,0.0,0.0
579041D,235435,0,2,0.0,0.0,0.0
579050A,235436,1,4,0.0,0.0,0.0
5790E,235437,0,4,0.0,0.0,0.0
57912A,235438,0,4,0.0,0.0,0.0
579144A,235439,0,3,0.0,0.0,0.0
57914A,235440,1,2,0.0,0.0,0.0
579154C,235441,2,3,1.0,158.0,1.1
579157A,235442,0,0,0.0,0.0,0.0
57915C,235443,1,1,0.0,0.0,0.0
579168B,235444,2,1,0.0,0.0,0.0
57916C,235445,0,4,0.0,0.0,0.0
579186B,235446,0,2,0.0,0.0,0.0
57921A,235447,1,3,0.0,0.0,0.0
579228D,235448,0,4,0.0,0.0,0.0
57923A,235449,0,3,0.0,0.0,0.0
579241D,235450,1,4,0.0,0.0,0.0
579242E,235451,2,2,0.0,0.0,0.0
579248C,235452,0,4,0.0,0.0,0.0
579258E,235453,2,4,0.0,0.0,0.0
579262D,235454,0,2,0.0,0.0,0.0
579266D,235455,0,4,0.0,0.0,0.0
57926C,235456,2,2,0.0,0.0,0.0
579276C,235457,1,4,0.0,0.0,0.0
579298E,235458,1,1,0.0,0.0,0.0
57929C,235459,0,4,0.0,0.0,0.0
579311B,235460,2,0,0.0,0.0,0.0
57931B,235461,2,2,0.0,0.0,0.0
579335A,235462,0,3,0.049586776859504134,294.48333333333335,10.9
579360E,235463,1,4,0.0,0.0,0.0
579370C,235464,0,1,0.0,0.0,0.0
579386C,235465,2,4,0.0,0.0,0.0
57939C,235466,1,2,1.0,256.8,29.9
5793C,235467,0,4,0.28846153846153844,847.5666666666667,16.733333333333334
579403A,235468,0,4,0.0,0.0,0.0
579409C,235469,0,1,0.0,0.0,0.0
579415D,235470,0,2,0.0,0.0,0.0
579444D,235471,1,3,0.0,0.0,0.0
579451A,235472,2,0,0.0,0.0,0.0
579454A,235473,2,2,0.0,0.0,0.0
579461A,235474,0,3,0.0,0.0,0.0
579496B,235475,0,0,0.0,0.0,0.0
579506B,235476,0,2,0.0,0.0,0.0
579520C,235477,0,0,0.0,0.0,0.0
579526B,235478,0,2,0.5,322.075,17.025
579544B,235479,2,4,0.0,0.0,0.0
57954C,235480,0,1,0.0,0.0,0.0
579557D,235481,1,2,0.0,0.0,0.0
579561E,235482,0,1,0.0,0.0,0.0
579562A,235483,2,1,0.0,0.0,0.0
579575B,235484,2,2,0.0,0.0,0.0
57957A,235485,1,3,0.0,0.0,0.0
579581C,235486,0,4,0.0,0.0,0.0
579590A,235487,0,1,0.0,0.0,0.0
579601E,235488,1,4,0.0,0.0,0.0
579609A,235489,0,4,0.0,0.0,0.0
579619D,235490,0,4,0.0,0.0,0.0
57961E,235491,0,3,0.0,0.0,0.0
579624D,235492,0,3,0.0,0.0,0.0
579630E,235493,0,3,0.0,0.0,0.0
579637D,235494,0,3,0.0,0.0,0.0
5796499A,235495,2,3,0.0,0.0,0.0
57965E,235496,0,3,0.0,0.0,0.0
579668E,235497,0,3,0.0,0.0,0.0
579690E,235498,0,3,0.0,0.0,0.0
579706A,235499,0,4,0.0,0.0,0.0
579720C,235500,0,2,0.0,0.0,0.0
579738D,235501,0,1,0.0,0.0,0.0
579745A,235502,2,4,0.0,0.0,0.0
579760B,235503,0,2,0.0,0.0,0.0
579765A,235504,1,2,0.0,0.0,0.0
579794E,235505,0,4,0.0,0.0,0.0
579795E,235506,2,0,0.0,0.0,0.0
579814A,235507,1,2,0.0,0.0,0.0
579826E,235508,1,1,0.0,0.0,0.0
579857D,235509,2,2,0.0,0.0,0.0
579860E,235510,2,3,0.0,0.0,0.0
579889C,235511,0,1,0.0,0.0,0.0
579898E,235512,2,4,0.0,0.0,0.0
579905D,235513,0,4,0.0,0.0,0.0
579911C,235514,0,2,0.0,0.0,0.0
57993B,235515,0,1,0.0,0.0,0.0
579942B,235516,1,2,0.0,0.0,0.0
579972E,235517,0,3,0.0,0.0,0.0
579976E,235518,0,4,0.0,0.0,0.0
579983C,235519,2,2,0.0,0.0,0.0
580003D,235520,2,4,0.0,0.0,0.0
580011E,235521,0,1,0.0,0.0,0.0
580030D,235522,0,4,1.0,2731.2,32.8
580032E,235523,2,4,0.0,0.0,0.0
580055C,235524,2,3,0.0,0.0,0.0
580089B,235525,0,1,0.0,0.0,0.0
580091D,235526,2,3,0.0,0.0,0.0
580102B,235527,2,3,0.0,0.0,0.0
5801108E,235528,0,2,0.0,0.0,0.0
580110D,235529,0,3,0.0,0.0,0.0
580112B,235530,2,2,0.0,0.0,0.0
580129B,235531,1,4,0.0,0.0,0.0
580134A,235532,0,3,0.0,0.0,0.0
580139C,235533,1,1,0.0,0.0,0.0
580152D,235534,0,2,0.0,0.0,0.0
580178A,235535,0,3,0.0,0.0,0.0
580188B,235536,2,2,0.0,0.0,0.0
58019B,235537,2,4,0.0,0.0,0.0
580207E,235538,2,4,0.0,0.0,0.0
580209E,235539,0,2,0.0,0.0,0.0
580211C,235540,0,4,0.0,0.0,0.0
58021C,235541,0,4,0.0,0.0,0.0
580243C,235542,0,4,0.0,0.0,0.0
580265B,235543,0,2,0.0,0.0,0.0
580270E,235544,0,1,0.0,0.0,0.0
580271B,235545,0,4,0.0,0.0,0.0
58027B,235546,2,4,0.0,0.0,0.0
580292A,235547,0,1,0.0,0.0,0.0
580295B,235548,0,4,0.0,0.0,0.0
5802E,235549,0,2,0.0,0.0,0.0
580332D,235550,0,4,0.0,0.0,0.0
580341E,235551,0,2,0.0,0.0,0.0
580375B,235552,0,4,0.0,0.0,0.0
58038E,235553,0,1,0.0,0.0,0.0
580391A,235554,2,4,0.0,0.0,0.0
580415B,235555,0,4,0.0,0.0,0.0
580428C,235556,0,1,0.0,0.0,0.0
580430A,235557,0,4,0.0,0.0,0.0
580446A,235558,1,4,0.0,0.0,0.0
580459C,235559,2,3,0.0,0.0,0.0
580466C,235560,2,4,0.0,0.0,0.0
580492B,235561,2,4,0.0,0.0,0.0
580498E,235562,2,4,0.0,0.0,0.0
580506C,235563,0,1,0.0,0.0,0.0
580527D,235564,2,3,0.0,0.0,0.0
580535A,235565,1,1,0.0,0.0,0.0
580549C,235566,0,4,0.0,0.0,0.0
58054C,235567,0,4,0.0,0.0,0.0
580576B,235568,0,2,0.0,0.0,0.0
580592E,235569,1,1,0.0,0.0,0.0
580608D,235570,0,2,0.0,0.0,0.0
580610D,235571,0,1,0.0,0.0,0.0
580625A,235572,0,1,0.0,0.0,0.0
580647A,235573,0,1,0.0,0.0,0.0
580650B,235574,1,2,0.0,0.0,0.0
580663B,235575,0,1,0.0,0.0,0.0
58066D,235576,0,1,0.0,0.0,0.0
580680D,235577,0,4,0.0,0.0,0.0
580681B,235578,1,4,0.0,0.0,0.0
580708C,235579,0,3,0.0,0.0,0.0
580717D,235580,1,3,0.0,0.0,0.0
580721D,235581,2,4,0.0,0.0,0.0
580725D,235582,1,4,0.0,0.0,0.0
580742A,235583,0,1,0.0,0.0,0.0
580747C,235584,0,4,0.0,0.0,0.0
580753A,235585,2,3,0.0,0.0,0.0
58075B,235586,0,1,0.0,0.0,0.0
580775B,235587,2,4,0.0,0.0,0.0
58077E,235588,0,4,0.0,0.0,0.0
580790C,235589,1,1,0.0,0.0,0.0
58080B,235590,2,1,0.0,0.0,0.0
580824A,235591,1,3,0.0,0.0,0.0
580845A,235592,0,1,0.0,0.0,0.0
58084C,235593,1,1,0.0,0.0,0.0
580861B,235594,2,4,0.0,0.0,0.0
580869E,235595,0,4,0.0,0.0,0.0
580870B,235596,0,0,0.0,0.0,0.0
58087E,235597,0,3,0.0,0.0,0.0
580886B,235598,1,2,0.0,0.0,0.0
580891B,235599,0,4,0.0,0.0,0.0
580895A,235600,1,4,0.0,0.0,0.0
580903D,235601,1,4,0.0,0.0,0.0
580905E,235602,0,4,0.05714285714285714,1789.2,52.7
580922A,235603,2,3,0.0,0.0,0.0
58092B,235604,0,4,0.0,0.0,0.0
580940B,235605,2,1,0.0,0.0,0.0
580944A,235606,1,4,0.0,0.0,0.0
580948C,235607,1,0,0.0,0.0,0.0
580971C,235608,0,0,0.0,0.0,0.0
580981D,235609,2,2,0.0,0.0,0.0
580982D,235610,0,4,0.0,0.0,0.0
580984A,235611,0,4,0.0,0.0,0.0
580986C,235612,0,1,0.0,0.0,0.0
581006C,235613,2,3,0.0,0.0,0.0
581009B,235614,1,4,0.0,0.0,0.0
58100D,235615,2,4,0.0,0.0,0.0
581012B,235616,1,4,0.0,0.0,0.0
581017C,235617,0,4,0.0,0.0,0.0
581019D,235618,0,4,0.0,0.0,0.0
58101C,235619,0,3,0.0,0.0,0.0
581029E,235620,2,4,0.0,0.0,0.0
581030D,235621,1,4,0.0,0.0,0.0
581040A,235622,0,1,0.0,0.0,0.0
58104D,235623,0,2,0.0,0.0,0.0
581064E,235624,0,2,0.0,0.0,0.0
581081C,235625,2,4,0.0,0.0,0.0
58110C,235626,0,4,0.0,0.0,0.0
581141B,235627,0,4,0.0,0.0,0.0
581162A,235628,0,4,0.0,0.0,0.0
581167C,235629,1,3,0.0,0.0,0.0
581179B,235630,0,2,0.0,0.0,0.0
581182B,235631,0,3,0.0,0.0,0.0
58118B,235632,1,4,0.0,0.0,0.0
581191E,235633,2,3,0.0,0.0,0.0
581193B,235634,2,4,0.0,0.0,0.0
581212C,235635,0,4,0.0,0.0,0.0
581222D,235636,0,1,0.0,0.0,0.0
581224A,235637,2,2,0.0,0.0,0.0
581228A,235638,0,3,0.0,0.0,0.0
581245B,235639,2,2,0.0,0.0,0.0
581255D,235640,2,1,0.0,0.0,0.0
581280E,235641,0,4,0.0,0.0,0.0
58129E,235642,0,1,0.0,0.0,0.0
581307A,235643,0,1,0.0,0.0,0.0
58130A,235644,0,3,0.0,0.0,0.0
581319E,235645,0,4,0.0,0.0,0.0
581345A,235646,2,2,0.0,0.0,0.0
581350B,235647,0,4,0.0,0.0,0.0
581351A,235648,2,1,0.0,0.0,0.0
581353C,235649,0,1,0.0,0.0,0.0
581369C,235650,2,3,0.0,0.0,0.0
581375D,235651,1,2,0.0,0.0,0.0
581376C,235652,1,4,0.0,0.0,0.0
581385A,235653,2,4,0.0,0.0,0.0
581391B,235654,1,1,0.0,0.0,0.0
581409B,235655,2,4,0.0,0.0,0.0
581429B,235656,0,2,0.0,0.0,0.0
581444E,235657,2,3,0.0,0.0,0.0
58144C,235658,0,4,0.0,0.0,0.0
581454A,235659,2,3,0.0,0.0,0.0
581455A,235660,2,0,0.0,0.0,0.0
58146A,235661,0,0,0.0,0.0,0.0
581473B,235662,0,1,0.0,0.0,0.0
581480A,235663,2,3,0.0,0.0,0.0
581487A,235664,2,4,0.0,0.0,0.0
581489C,235665,2,3,0.0,0.0,0.0
581536B,235666,0,0,0.0,0.0,0.0
58153B,235667,0,4,0.0,0.0,0.0
581554C,235668,1,1,0.0,0.0,0.0
581557D,235669,0,4,0.0,0.0,0.0
581562E,235670,0,4,0.0,0.0,0.0
581574E,235671,0,4,0.5,1692.6,0.5
581577B,235672,0,4,0.0,0.0,0.0
581585B,235673,2,4,0.0,0.0,0.0
581591C,235674,2,4,0.0,0.0,0.0
5815D,235675,0,4,0.0,0.0,0.0
581600B,235676,1,4,0.0,0.0,0.0
581608E,235677,0,4,0.0,0.0,0.0
581621A,235678,0,2,0.0,0.0,0.0
581622E,235679,1,3,0.0,0.0,0.0
581629A,235680,1,2,0.0,0.0,0.0
581654D,235681,2,1,0.0,0.0,0.0
58166E,235682,0,4,0.0,0.0,0.0
58168E,235683,2,0,0.0,0.0,0.0
581691A,235684,0,4,0.0,0.0,0.0
581692B,235685,0,4,0.0,0.0,0.0
581693C,235686,2,3,0.0,0.0,0.0
58169C,235687,0,1,0.0,0.0,0.0
5816A,235688,2,4,0.0,0.0,0.0
581705A,235689,0,3,0.0,0.0,0.0
581712D,235690,1,1,0.0,0.0,0.0
581722D,235691,0,4,1.0,3588.0,24.7
581739C,235692,0,4,0.0,0.0,0.0
581749D,235693,1,4,0.0,0.0,0.0
581753A,235694,1,4,0.0,0.0,0.0
581756C,235695,2,2,0.0,0.0,0.0
581758A,235696,0,4,0.09090909090909091,203.5,21.7
581788C,235697,2,1,0.0,0.0,0.0
581808D,235698,2,3,1.0,597.5,21.4
581832C,235699,0,4,0.0,0.0,0.0
581835D,235700,0,4,0.0,0.0,0.0
58183C,235701,1,4,0.0,0.0,0.0
581862D,235702,0,3,0.0,0.0,0.0
581866A,235703,2,4,0.0,0.0,0.0
581870D,235704,2,3,0.0,0.0,0.0
58188A,235705,2,4,0.0,0.0,0.0
581898B,235706,2,1,0.0,0.0,0.0
581915E,235707,2,3,0.0,0.0,0.0
581920D,235708,1,4,1.0,395.1,40.2
58192C,235709,0,1,0.0,0.0,0.0
58193D,235710,2,4,0.0,0.0,0.0
581949E,235711,0,4,0.0,0.0,0.0
581962B,235712,1,4,0.0,0.0,0.0
58196D,235713,2,1,0.0,0.0,0.0
581977D,235714,2,3,0.0,0.0,0.0
58197E,235715,1,4,0.0,0.0,0.0
581981E,235716,1,3,0.0,0.0,0.0
581992D,235717,0,2,0.0,0.0,0.0
58199B,235718,0,0,0.0,0.0,0.0
582007D,235719,2,4,0.0,0.0,0.0
582018D,235720,2,3,0.0,0.0,0.0
58201A,235721,1,4,0.0,0.0,0.0
582028D,235722,1,4,0.0,0.0,0.0
582064A,235723,2,0,0.0,0.0,0.0
58206C,235724,0,4,0.0,0.0,0.0
582071A,235725,0,2,0.0,0.0,0.0
582072E,235726,0,1,0.0,0.0,0.0
582098E,235727,1,4,0.0,0.0,0.0
582099B,235728,1,4,0.0,0.0,0.0
58209C,235729,0,4,0.0,0.0,0.0
582107A,235730,2,1,0.0,0.0,0.0
58210E,235731,0,4,0.0,0.0,0.0
582114A,235732,1,3,0.0,0.0,0.0
582115D,235733,0,2,0.0,0.0,0.0
58211D,235734,0,2,0.0,0.0,0.0
582129A,235735,2,4,0.0,0.0,0.0
58213E,235736,0,4,0.0,0.0,0.0
582149C,235737,2,4,0.0,0.0,0.0
582150D,235738,2,4,0.0,0.0,0.0
58217C,235739,2,4,0.0,0.0,0.0
58218E,235740,0,2,0.0,0.0,0.0
582195B,235741,0,4,0.0,0.0,0.0
582202E,235742,0,4,0.0,0.0,0.0
582206B,235743,0,3,0.0,0.0,0.0
582221C,235744,2,2,0.0,0.0,0.0
582223A,235745,0,4,0.0,0.0,0.0
582230A,235746,0,4,0.0,0.0,0.0
582232B,235747,1,4,0.0,0.0,0.0
582239C,235748,0,2,0.0,0.0,0.0
582253D,235749,1,2,0.0,0.0,0.0
582259B,235750,0,4,0.0,0.0,0.0
58225E,235751,1,2,0.0,0.0,0.0
582262B,235752,2,2,0.0,0.0,0.0
582263E,235753,0,3,0.0,0.0,0.0
582266D,235754,2,4,0.0,0.0,0.0
582282D,235755,2,1,0.0,0.0,0.0
582287D,235756,2,4,0.0,0.0,0.0
58229B,235757,0,4,0.0,0.0,0.0
582308E,235758,0,4,0.0,0.0,0.0
582316B,235759,0,1,0.0,0.0,0.0
582318D,235760,0,4,0.0,0.0,0.0
582322E,235761,2,2,0.0,0.0,0.0
582348B,235762,2,1,0.0,0.0,0.0
582374D,235763,1,2,0.0,0.0,0.0
582396E,235764,0,1,0.0,0.0,0.0
582405C,235765,0,4,0.0,0.0,0.0
58241E,235766,0,3,0.0,0.0,0.0
582426A,235767,0,4,1.0,987.7,39.9
582434B,235768,0,1,0.0,0.0,0.0
582440A,235769,0,4,0.0,0.0,0.0
582444E,235770,0,2,0.0,0.0,0.0
582453D,235771,0,4,0.0,0.0,0.0
582469C,235772,2,2,0.0,0.0,0.0
58247E,235773,2,4,0.0,0.0,0.0
582489A,235774,2,2,0.0,0.0,0.0
58248D,235775,2,3,0.0,0.0,0.0
582497A,235776,2,4,0.0,0.0,0.0
582502A,235777,2,4,1.0,647.4,28.2
58251B,235778,0,2,0.0,0.0,0.0
582533D,235779,0,4,0.0,0.0,0.0
582541E,235780,2,4,0.0,0.0,0.0
582550E,235781,0,1,0.0,0.0,0.0
582561B,235782,1,2,0.0,0.0,0.0
582563D,235783,2,4,0.0,0.0,0.0
582580A,235784,0,1,0.0,0.0,0.0
58259E,235785,0,2,0.0,0.0,0.0
582603D,235786,1,4,0.0,0.0,0.0
582606A,235787,0,4,0.0,0.0,0.0
582614B,235788,2,0,0.0,0.0,0.0
582615B,235789,0,1,0.0,0.0,0.0
58262C,235790,0,4,0.0,0.0,0.0
582636E,235791,1,4,0.0,0.0,0.0
582665E,235792,0,1,0.0,0.0,0.0
582675B,235793,2,3,0.0,0.0,0.0
582691A,235794,2,4,0.0,0.0,0.0
582699B,235795,1,2,0.0,0.0,0.0
58269C,235796,1,4,0.0,0.0,0.0
582708A,235797,2,4,1.0,198.6,30.4
582719C,235798,2,4,0.0,0.0,0.0
582722D,235799,2,1,0.0,0.0,0.0
582726C,235800,2,1,0.0,0.0,0.0
582743E,235801,0,4,0.0,0.0,0.0
582744A,235802,2,1,0.0,0.0,0.0
582746B,235803,0,4,0.0,0.0,0.0
582747E,235804,1,4,0.0,0.0,0.0
582760D,235805,2,2,0.0,0.0,0.0
58276A,235806,1,2,0.0,0.0,0.0
582788D,235807,0,3,0.0,0.0,0.0
58278E,235808,2,4,0.0,0.0,0.0
58279B,235809,0,1,0.0,0.0,0.0
5828082A,235810,0,4,0.0,0.0,0.0
58281A,235811,1,4,0.0,0.0,0.0
582822C,235812,0,4,0.0,0.0,0.0
58282E,235813,2,2,0.0,0.0,0.0
582851B,235814,0,3,0.0,0.0,0.0
582864B,235815,2,2,0.0,0.0,0.0
582878E,235816,2,4,0.0,0.0,0.0
58288B,235817,1,1,0.0,0.0,0.0
582898C,235818,0,0,0.0,0.0,0.0
582916C,235819,0,4,0.0,0.0,0.0
582917D,235820,0,4,0.0,0.0,0.0
582946E,235821,0,1,0.0,0.0,0.0
582966E,235822,0,4,0.0,0.0,0.0
582972D,235823,0,1,0.0,0.0,0.0
582980C,235824,0,4,0.0,0.0,0.0
582988C,235825,1,3,0.0,0.0,0.0
582989D,235826,2,4,0.0,0.0,0.0
58300E,235827,0,1,0.0,0.0,0.0
583011C,235828,2,2,0.0,0.0,0.0
583033D,235829,0,4,0.0,0.0,0.0
583046A,235830,0,1,0.0,0.0,0.0
583056D,235831,2,3,0.0,0.0,0.0
583069B,235832,0,3,0.0,0.0,0.0
583078E,235833,0,4,0.0,0.0,0.0
583079B,235834,1,3,0.0,0.0,0.0
583084D,235835,1,3,0.0,0.0,0.0
58308E,235836,0,4,0.0,0.0,0.0
5830C,235837,2,2,0.0,0.0,0.0
583126E,235838,0,4,0.0,0.0,0.0
58313D,235839,0,2,0.0,0.0,0.0
583140B,235840,0,4,0.0,0.0,0.0
583155C,235841,0,4,0.0,0.0,0.0
583156B,235842,2,1,0.0,0.0,0.0
58315E,235843,0,4,0.0,0.0,0.0
583187C,235844,0,3,0.0,0.0,0.0
583190E,235845,0,4,0.0,0.0,0.0
583193D,235846,0,2,0.0,0.0,0.0
583197B,235847,0,2,0.0,0.0,0.0
58319C,235848,0,1,0.0,0.0,0.0
583204B,235849,2,4,0.0,0.0,0.0
583216A,235850,2,3,0.0,0.0,0.0
58322B,235851,0,4,0.0,0.0,0.0
583237B,235852,0,2,0.0,0.0,0.0
583246A,235853,0,0,0.0,0.0,0.0
583273E,235854,0,4,0.0,0.0,0.0
583275E,235855,0,4,0.0,0.0,0.0
583276D,235856,2,4,0.0,0.0,0.0
583296D,235857,2,1,0.0,0.0,0.0
583304C,235858,0,1,0.0,0.0,0.0
583307C,235859,1,1,0.0,0.0,0.0
583312D,235860,2,4,0.0,0.0,0.0
583319A,235861,0,4,1.0,3405.1,38.0
58332B,235862,0,4,0.0,0.0,0.0
583331E,235863,1,4,0.0,0.0,0.0
583333E,235864,2,2,0.0,0.0,0.0
583338E,235865,2,2,0.0,0.0,0.0
583348C,235866,1,2,0.0,0.0,0.0
583349E,235867,0,4,0.0,0.0,0.0
583372C,235868,0,4,0.0,0.0,0.0
583373B,235869,0,4,1.0,260.9,7.3
583383A,235870,0,4,0.0,0.0,0.0
583397D,235871,2,3,0.0,0.0,0.0
58339B,235872,1,2,0.0,0.0,0.0
583401A,235873,0,2,0.0,0.0,0.0
583406E,235874,2,2,0.0,0.0,0.0
583409D,235875,0,3,0.0,0.0,0.0
583412B,235876,0,3,0.0,0.0,0.0
583448C,235877,0,4,0.0,0.0,0.0
58344A,235878,0,4,0.0,0.0,0.0
583455A,235879,0,3,1.0,810.1,27.5
583463E,235880,2,3,0.0,0.0,0.0
583464C,235881,2,2,0.0,0.0,0.0
583466C,235882,2,4,0.0,0.0,0.0
583468C,235883,0,4,0.0,0.0,0.0
58347B,235884,0,4,0.0,0.0,0.0
583480D,235885,0,2,0.0,0.0,0.0
583499C,235886,0,3,0.0,0.0,0.0
583502B,235887,0,4,0.0,0.0,0.0
583520C,235888,0,4,0.0,0.0,0.0
583522B,235889,2,4,0.0,0.0,0.0
583539D,235890,1,1,0.0,0.0,0.0
583542A,235891,0,1,0.0,0.0,0.0
583543B,235892,0,4,0.0,0.0,0.0
583562E,235893,1,3,0.0,0.0,0.0
583577E,235894,2,3,0.0,0.0,0.0
583584D,235895,2,4,0.0,0.0,0.0
583604C,235896,0,4,0.0,0.0,0.0
583605A,235897,0,2,0.0,0.0,0.0
58360E,235898,0,4,0.0,0.0,0.0
583616D,235899,0,3,0.0,0.0,0.0
583617D,235900,0,4,1.0,282.2,1.9
583619E,235901,1,2,0.0,0.0,0.0
583624C,235902,0,1,0.0,0.0,0.0
583639A,235903,1,1,0.0,0.0,0.0
583643D,235904,0,4,0.0,0.0,0.0
583644A,235905,1,3,0.0,0.0,0.0
58365A,235906,2,4,0.0,0.0,0.0
583662A,235907,2,4,0.0,0.0,0.0
583666B,235908,1,4,0.0,0.0,0.0
583691D,235909,0,4,0.0,0.0,0.0
583693C,235910,0,2,0.0,0.0,0.0
583698E,235911,2,4,0.0,0.0,0.0
583702D,235912,2,4,0.0,0.0,0.0
583709E,235913,2,4,0.0,0.0,0.0
5837206C,235914,0,3,0.0,0.0,0.0
583720D,235915,1,4,0.0,0.0,0.0
583722A,235916,1,3,0.0,0.0,0.0
583725A,235917,1,2,0.0,0.0,0.0
58372C,235918,1,3,0.0,0.0,0.0
583736E,235919,2,1,0.0,0.0,0.0
583743D,235920,1,2,0.0,0.0,0.0
583750E,235921,2,2,0.0,0.0,0.0
583766A,235922,0,4,0.0,0.0,0.0
583779A,235923,0,4,0.0,0.0,0.0
583780A,235924,2,4,0.0,0.0,0.0
583784E,235925,0,4,0.0,0.0,0.0
583809D,235926,0,3,0.0,0.0,0.0
58380D,235927,1,1,0.0,0.0,0.0
583812D,235928,0,4,0.0,0.0,0.0
58382B,235929,1,4,0.0,0.0,0.0
58384A,235930,0,2,0.0,0.0,0.0
583851A,235931,0,1,0.0,0.0,0.0
583852A,235932,2,4,0.0,0.0,0.0
583853B,235933,0,4,0.0,0.0,0.0
58385B,235934,1,3,0.0,0.0,0.0
583860A,235935,0,3,0.0,0.0,0.0
583869B,235936,1,1,0.0,0.0,0.0
583875B,235937,0,1,0.0,0.0,0.0
583877B,235938,0,4,0.2,599.4,6.3
583878E,235939,0,1,0.0,0.0,0.0
583891B,235940,0,1,0.0,0.0,0.0
583892B,235941,2,3,0.0,0.0,0.0
583902A,235942,0,4,0.0,0.0,0.0
583925C,235943,2,4,0.0,0.0,0.0
583931D,235944,0,2,0.0,0.0,0.0
583949A,235945,2,3,0.0,0.0,0.0
583967D,235946,1,0,0.0,0.0,0.0
58396D,235947,1,4,0.0,0.0,0.0
583971C,235948,0,1,0.0,0.0,0.0
583979E,235949,0,4,0.0,0.0,0.0
583981B,235950,0,2,0.0,0.0,0.0
5839938C,235951,0,4,0.0,0.0,0.0
58401C,235952,0,1,0.0,0.0,0.0
58402A,235953,2,4,0.0,0.0,0.0
584034B,235954,0,3,0.0,0.0,0.0
584037B,235955,1,4,0.0,0.0,0.0
58404A,235956,1,1,0.0,0.0,0.0
58405C,235957,0,4,0.0,0.0,0.0
584060D,235958,0,4,0.0,0.0,0.0
584071E,235959,0,4,0.0,0.0,0.0
58407D,235960,0,4,0.0,0.0,0.0
584082A,235961,1,4,0.0,0.0,0.0
58409D,235962,2,2,0.0,0.0,0.0
584108C,235963,2,4,0.0,0.0,0.0
58410B,235964,1,4,0.0,0.0,0.0
584121B,235965,0,2,0.0,0.0,0.0
58412D,235966,0,4,0.0,0.0,0.0
584130A,235967,0,4,0.0,0.0,0.0
584134B,235968,0,1,0.0,0.0,0.0
584137B,235969,1,2,0.0,0.0,0.0
58413E,235970,0,4,0.0,0.0,0.0
58414A,235971,2,3,0.0,0.0,0.0
584153B,235972,2,4,0.0,0.0,0.0
58416A,235973,0,1,0.0,0.0,0.0
584170D,235974,2,4,0.0,0.0,0.0
584178B,235975,2,4,0.0,0.0,0.0
584180D,235976,0,4,0.3333333333333333,279.7,9.2
584188B,235977,2,3,0.0,0.0,0.0
584194D,235978,2,3,0.0,0.0,0.0
58421B,235979,2,4,0.0,0.0,0.0
584233D,235980,0,4,0.0,0.0,0.0
584242C,235981,1,1,0.0,0.0,0.0
58424C,235982,0,2,0.0,0.0,0.0
584253A,235983,0,2,0.0,0.0,0.0
584259D,235984,0,2,0.0,0.0,0.0
584285A,235985,1,2,0.0,0.0,0.0
584286D,235986,2,4,0.0,0.0,0.0
58428B,235987,2,4,0.0,0.0,0.0
584290A,235988,0,2,0.0,0.0,0.0
584294E,235989,0,4,0.0,0.0,0.0
58429D,235990,0,4,0.0,0.0,0.0
